,Unnamed: 0,image_id,path,diag,target,Class,is_ood
5684,5684,Covid- (1341),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1341).jpg,Covid,0,Covid-19,False
5685,5685,Covid- (1336),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1336).jpg,Covid,0,Covid-19,True
5686,5686,Covid- (2027),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (2027).jpg,Covid,0,Covid-19,False
5687,5687,Covid- (1736),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1736).jpg,Covid,0,Covid-19,False
5688,5688,Covid- (1265),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1265).jpg,Covid,0,Covid-19,False
5689,5689,Covid- (759),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (759).jpg,Covid,0,Covid-19,False
5690,5690,Covid- (1097),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1097).jpg,Covid,0,Covid-19,False
5691,5691,Covid- (642),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (642).jpg,Covid,0,Covid-19,False
5692,5692,Covid- (916),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (916).jpg,Covid,0,Covid-19,False
5693,5693,Covid- (29),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (29).jpg,Covid,0,Covid-19,True
5694,5694,Covid- (1483),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1483).jpg,Covid,0,Covid-19,False
5695,5695,Covid- (398),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (398).jpg,Covid,0,Covid-19,False
5696,5696,Covid- (1098),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1098).jpg,Covid,0,Covid-19,False
5697,5697,Covid- (1534),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1534).jpg,Covid,0,Covid-19,False
5698,5698,Covid- (231),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (231).jpg,Covid,0,Covid-19,False
5699,5699,Covid- (313),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (313).jpg,Covid,0,Covid-19,False
5700,5700,Covid- (1307),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1307).jpg,Covid,0,Covid-19,False
5701,5701,Covid- (882),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (882).jpg,Covid,0,Covid-19,False
5702,5702,Covid- (848),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (848).jpg,Covid,0,Covid-19,False
5703,5703,Covid- (928),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (928).jpg,Covid,0,Covid-19,True
5704,5704,Covid- (512),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (512).jpg,Covid,0,Covid-19,False
5705,5705,Covid- (1271),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1271).jpg,Covid,0,Covid-19,False
5706,5706,Covid- (228),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (228).jpg,Covid,0,Covid-19,False
5707,5707,Covid- (320),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (320).jpg,Covid,0,Covid-19,False
5708,5708,Covid- (18),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (18).jpg,Covid,0,Covid-19,False
5709,5709,Covid- (53),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (53).jpg,Covid,0,Covid-19,False
5710,5710,Covid- (152),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (152).jpg,Covid,0,Covid-19,False
5711,5711,Covid- (1200),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1200).jpg,Covid,0,Covid-19,False
5712,5712,Covid- (64),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (64).jpg,Covid,0,Covid-19,True
5713,5713,Covid- (1601),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1601).jpg,Covid,0,Covid-19,False
5714,5714,Covid- (779),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (779).jpg,Covid,0,Covid-19,True
5715,5715,Covid- (551),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (551).jpg,Covid,0,Covid-19,False
5716,5716,Covid- (639),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (639).jpg,Covid,0,Covid-19,False
5717,5717,Covid- (1650),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1650).jpg,Covid,0,Covid-19,False
5718,5718,Covid- (452),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (452).jpg,Covid,0,Covid-19,True
5719,5719,Covid- (203),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (203).jpg,Covid,0,Covid-19,False
5720,5720,Covid- (1575),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1575).jpg,Covid,0,Covid-19,False
5721,5721,Covid- (1767),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1767).jpg,Covid,0,Covid-19,True
5722,5722,Covid- (667),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (667).jpg,Covid,0,Covid-19,False
5723,5723,Covid- (2092),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (2092).jpg,Covid,0,Covid-19,True
5724,5724,Covid- (22),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (22).jpg,Covid,0,Covid-19,False
5725,5725,Covid- (2102),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (2102).jpg,Covid,0,Covid-19,False
5726,5726,Covid- (1256),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1256).jpg,Covid,0,Covid-19,False
5727,5727,Covid- (2107),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (2107).jpg,Covid,0,Covid-19,True
5728,5728,Covid- (474),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (474).jpg,Covid,0,Covid-19,True
5729,5729,Covid- (350),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (350).jpg,Covid,0,Covid-19,True
5730,5730,Covid- (2148),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (2148).jpg,Covid,0,Covid-19,False
5731,5731,Covid- (1954),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1954).jpg,Covid,0,Covid-19,False
5732,5732,Covid- (537),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (537).jpg,Covid,0,Covid-19,False
5733,5733,Covid- (2052),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (2052).jpg,Covid,0,Covid-19,True
5734,5734,Covid- (1903),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1903).jpg,Covid,0,Covid-19,False
5735,5735,Covid- (2038),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (2038).jpg,Covid,0,Covid-19,False
5736,5736,Covid- (773),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (773).jpg,Covid,0,Covid-19,False
5737,5737,Covid- (1933),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1933).jpg,Covid,0,Covid-19,False
5738,5738,Covid- (495),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (495).jpg,Covid,0,Covid-19,False
5739,5739,Covid- (748),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (748).jpg,Covid,0,Covid-19,False
5740,5740,Covid- (714),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (714).jpg,Covid,0,Covid-19,False
5741,5741,Covid- (1898),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1898).jpg,Covid,0,Covid-19,False
5742,5742,Covid- (2093),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (2093).jpg,Covid,0,Covid-19,False
5743,5743,Covid- (1389),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1389).jpg,Covid,0,Covid-19,False
5744,5744,Covid- (1013),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1013).jpg,Covid,0,Covid-19,False
5745,5745,Covid- (679),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (679).jpg,Covid,0,Covid-19,False
5746,5746,Covid- (2224),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (2224).jpg,Covid,0,Covid-19,False
5747,5747,Covid- (1765),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1765).jpg,Covid,0,Covid-19,True
5748,5748,Covid- (871),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (871).jpg,Covid,0,Covid-19,False
5749,5749,Covid- (3),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (3).jpg,Covid,0,Covid-19,True
5750,5750,Covid- (1570),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1570).jpg,Covid,0,Covid-19,False
5751,5751,Covid- (465),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (465).jpg,Covid,0,Covid-19,True
5752,5752,Covid- (70),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (70).jpg,Covid,0,Covid-19,True
5753,5753,Covid- (1885),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1885).jpg,Covid,0,Covid-19,False
5754,5754,Covid- (827),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (827).jpg,Covid,0,Covid-19,False
5755,5755,Covid- (250),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (250).jpg,Covid,0,Covid-19,False
5756,5756,Covid- (1669),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1669).jpg,Covid,0,Covid-19,False
5757,5757,Covid- (1560),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1560).jpg,Covid,0,Covid-19,False
5758,5758,Covid- (16),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (16).jpg,Covid,0,Covid-19,False
5759,5759,Covid- (1980),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1980).jpg,Covid,0,Covid-19,False
5760,5760,Covid- (157),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (157).jpg,Covid,0,Covid-19,False
5761,5761,Covid- (2163),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (2163).jpg,Covid,0,Covid-19,False
5762,5762,Covid- (1630),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1630).jpg,Covid,0,Covid-19,False
5763,5763,Covid- (2221),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (2221).jpg,Covid,0,Covid-19,False
5764,5764,Covid- (1521),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1521).jpg,Covid,0,Covid-19,False
5765,5765,Covid- (2090),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (2090).jpg,Covid,0,Covid-19,True
5766,5766,Covid- (740),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (740).jpg,Covid,0,Covid-19,False
5767,5767,Covid- (1607),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1607).jpg,Covid,0,Covid-19,False
5768,5768,Covid- (530),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (530).jpg,Covid,0,Covid-19,False
5769,5769,Covid- (433),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (433).jpg,Covid,0,Covid-19,False
5770,5770,Covid- (932),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (932).jpg,Covid,0,Covid-19,False
5771,5771,Covid- (1371),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1371).jpg,Covid,0,Covid-19,False
5772,5772,Covid- (826),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (826).jpg,Covid,0,Covid-19,False
5773,5773,Covid- (1035),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1035).jpg,Covid,0,Covid-19,False
5774,5774,Covid- (1746),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1746).jpg,Covid,0,Covid-19,True
5775,5775,Covid- (868),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (868).jpg,Covid,0,Covid-19,False
5776,5776,Covid- (214),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (214).jpg,Covid,0,Covid-19,False
5777,5777,Covid- (1225),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1225).jpg,Covid,0,Covid-19,False
5778,5778,Covid- (1640),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1640).jpg,Covid,0,Covid-19,False
5779,5779,Covid- (2193),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (2193).jpg,Covid,0,Covid-19,False
5780,5780,Covid- (2120),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (2120).jpg,Covid,0,Covid-19,True
5781,5781,Covid- (1249),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1249).jpg,Covid,0,Covid-19,False
5782,5782,Covid- (593),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (593).jpg,Covid,0,Covid-19,False
5783,5783,Covid- (1539),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1539).jpg,Covid,0,Covid-19,False
5784,5784,Covid- (443),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (443).jpg,Covid,0,Covid-19,False
5785,5785,Covid- (2130),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (2130).jpg,Covid,0,Covid-19,False
5786,5786,Covid- (368),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (368).jpg,Covid,0,Covid-19,False
5787,5787,Covid- (1649),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1649).jpg,Covid,0,Covid-19,False
5788,5788,Covid- (609),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (609).jpg,Covid,0,Covid-19,False
5789,5789,Covid- (1725),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1725).jpg,Covid,0,Covid-19,False
5790,5790,Covid- (2205),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (2205).jpg,Covid,0,Covid-19,False
5791,5791,Covid- (1067),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1067).jpg,Covid,0,Covid-19,False
5792,5792,Covid- (954),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (954).jpg,Covid,0,Covid-19,True
5793,5793,Covid- (772),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (772).jpg,Covid,0,Covid-19,False
5794,5794,Covid- (817),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (817).jpg,Covid,0,Covid-19,False
5795,5795,Covid- (1747),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1747).jpg,Covid,0,Covid-19,True
5796,5796,Covid- (1451),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1451).jpg,Covid,0,Covid-19,False
5797,5797,Covid- (116),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (116).jpg,Covid,0,Covid-19,True
5798,5798,Covid- (1437),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1437).jpg,Covid,0,Covid-19,False
5799,5799,Covid- (1431),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1431).jpg,Covid,0,Covid-19,False
5800,5800,Covid- (118),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (118).jpg,Covid,0,Covid-19,True
5801,5801,Covid- (1805),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1805).jpg,Covid,0,Covid-19,True
5802,5802,Covid- (1313),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1313).jpg,Covid,0,Covid-19,False
5803,5803,Covid- (409),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (409).jpg,Covid,0,Covid-19,False
5804,5804,Covid- (2135),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (2135).jpg,Covid,0,Covid-19,False
5805,5805,Covid- (959),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (959).jpg,Covid,0,Covid-19,True
5806,5806,Covid- (738),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (738).jpg,Covid,0,Covid-19,False
5807,5807,Covid- (1091),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1091).jpg,Covid,0,Covid-19,False
5808,5808,Covid- (449),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (449).jpg,Covid,0,Covid-19,True
5809,5809,Covid- (1698),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1698).jpg,Covid,0,Covid-19,False
5810,5810,Covid- (1064),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1064).jpg,Covid,0,Covid-19,False
5811,5811,Covid- (429),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (429).jpg,Covid,0,Covid-19,False
5812,5812,Covid- (1134),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1134).jpg,Covid,0,Covid-19,True
5813,5813,Covid- (142),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (142).jpg,Covid,0,Covid-19,True
5814,5814,Covid- (446),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (446).jpg,Covid,0,Covid-19,True
5815,5815,Covid- (2020),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (2020).jpg,Covid,0,Covid-19,False
5816,5816,Covid- (454),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (454).jpg,Covid,0,Covid-19,True
5817,5817,Covid- (97),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (97).jpg,Covid,0,Covid-19,True
5818,5818,Covid- (793),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (793).jpg,Covid,0,Covid-19,False
5819,5819,Covid- (1751),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1751).jpg,Covid,0,Covid-19,True
5820,5820,Covid- (699),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (699).jpg,Covid,0,Covid-19,False
5821,5821,Covid- (1125),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1125).jpg,Covid,0,Covid-19,False
5822,5822,Covid- (98),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (98).jpg,Covid,0,Covid-19,True
5823,5823,Covid- (1438),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1438).jpg,Covid,0,Covid-19,False
5824,5824,Covid- (2217),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (2217).jpg,Covid,0,Covid-19,False
5825,5825,Covid- (1282),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1282).jpg,Covid,0,Covid-19,False
5826,5826,Covid- (1294),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1294).jpg,Covid,0,Covid-19,False
5827,5827,Covid- (1533),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1533).jpg,Covid,0,Covid-19,False
5828,5828,Covid- (2065),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (2065).jpg,Covid,0,Covid-19,False
5829,5829,Covid- (734),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (734).jpg,Covid,0,Covid-19,False
5830,5830,Covid- (291),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (291).jpg,Covid,0,Covid-19,False
5831,5831,Covid- (1591),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1591).jpg,Covid,0,Covid-19,False
5832,5832,Covid- (1753),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1753).jpg,Covid,0,Covid-19,True
5833,5833,Covid- (1752),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1752).jpg,Covid,0,Covid-19,True
5834,5834,Covid- (1994),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1994).jpg,Covid,0,Covid-19,False
5835,5835,Covid- (31),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (31).jpg,Covid,0,Covid-19,False
5836,5836,Covid- (436),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (436).jpg,Covid,0,Covid-19,False
5837,5837,Covid- (472),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (472).jpg,Covid,0,Covid-19,True
5838,5838,Covid- (365),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (365).jpg,Covid,0,Covid-19,False
5839,5839,Covid- (1267),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1267).jpg,Covid,0,Covid-19,False
5840,5840,Covid- (622),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (622).jpg,Covid,0,Covid-19,False
5841,5841,Covid- (363),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (363).jpg,Covid,0,Covid-19,False
5842,5842,Covid- (2182),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (2182).jpg,Covid,0,Covid-19,False
5843,5843,Covid- (137),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (137).jpg,Covid,0,Covid-19,True
5844,5844,Covid- (1983),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1983).jpg,Covid,0,Covid-19,False
5845,5845,Covid- (1762),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1762).jpg,Covid,0,Covid-19,True
5846,5846,Covid- (762),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (762).jpg,Covid,0,Covid-19,False
5847,5847,Covid- (372),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (372).jpg,Covid,0,Covid-19,False
5848,5848,Covid- (1232),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1232).jpg,Covid,0,Covid-19,False
5849,5849,Covid- (546),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (546).jpg,Covid,0,Covid-19,False
5850,5850,Covid- (136),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (136).jpg,Covid,0,Covid-19,False
5851,5851,Covid- (1882),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1882).jpg,Covid,0,Covid-19,False
5852,5852,Covid- (1701),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1701).jpg,Covid,0,Covid-19,False
5853,5853,Covid- (542),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (542).jpg,Covid,0,Covid-19,False
5854,5854,Covid- (1338),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1338).jpg,Covid,0,Covid-19,False
5855,5855,Covid- (2172),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (2172).jpg,Covid,0,Covid-19,True
5856,5856,Covid- (326),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (326).jpg,Covid,0,Covid-19,False
5857,5857,Covid- (1423),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1423).jpg,Covid,0,Covid-19,False
5858,5858,Covid- (1284),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1284).jpg,Covid,0,Covid-19,False
5859,5859,Covid- (1366),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1366).jpg,Covid,0,Covid-19,False
5860,5860,Covid- (602),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (602).jpg,Covid,0,Covid-19,False
5861,5861,Covid- (536),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (536).jpg,Covid,0,Covid-19,False
5862,5862,Covid- (1410),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1410).jpg,Covid,0,Covid-19,False
5863,5863,Covid- (1156),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1156).jpg,Covid,0,Covid-19,True
5864,5864,Covid- (1207),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1207).jpg,Covid,0,Covid-19,False
5865,5865,Covid- (1469),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1469).jpg,Covid,0,Covid-19,False
5866,5866,Covid- (1259),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1259).jpg,Covid,0,Covid-19,False
5867,5867,Covid- (240),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (240).jpg,Covid,0,Covid-19,False
5868,5868,Covid- (909),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (909).jpg,Covid,0,Covid-19,True
5869,5869,Covid- (1596),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1596).jpg,Covid,0,Covid-19,False
5870,5870,Covid- (2156),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (2156).jpg,Covid,0,Covid-19,False
5871,5871,Covid- (186),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (186).jpg,Covid,0,Covid-19,False
5872,5872,Covid- (2063),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (2063).jpg,Covid,0,Covid-19,True
5873,5873,Covid- (1415),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1415).jpg,Covid,0,Covid-19,False
5874,5874,Covid- (286),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (286).jpg,Covid,0,Covid-19,False
5875,5875,Covid- (376),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (376).jpg,Covid,0,Covid-19,False
5876,5876,Covid- (219),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (219).jpg,Covid,0,Covid-19,False
5877,5877,Covid- (851),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (851).jpg,Covid,0,Covid-19,True
5878,5878,Covid- (1114),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1114).jpg,Covid,0,Covid-19,False
5879,5879,Covid- (1734),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1734).jpg,Covid,0,Covid-19,False
5880,5880,Covid- (521),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (521).jpg,Covid,0,Covid-19,False
5881,5881,Covid- (858),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (858).jpg,Covid,0,Covid-19,False
5882,5882,Covid- (2161),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (2161).jpg,Covid,0,Covid-19,False
5883,5883,Covid- (1427),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1427).jpg,Covid,0,Covid-19,False
5884,5884,Covid- (1340),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1340).jpg,Covid,0,Covid-19,False
5885,5885,Covid- (2096),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (2096).jpg,Covid,0,Covid-19,True
5886,5886,Covid- (288),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (288).jpg,Covid,0,Covid-19,False
5887,5887,Covid- (352),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (352).jpg,Covid,0,Covid-19,False
5888,5888,Covid- (1254),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1254).jpg,Covid,0,Covid-19,False
5889,5889,Covid- (404),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (404).jpg,Covid,0,Covid-19,False
5890,5890,Covid- (143),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (143).jpg,Covid,0,Covid-19,False
5891,5891,Covid- (1080),/content/data/HRCT Chest Covid Data CT SCAN/Covid/Covid- (1080).jpg,Covid,0,Covid-19,False
